"TP","03/12/2026",2,"TB",6.50,"","P","","M","CLM","","","B","4U","",30800,8000,7000,"","",7,"FST","C","6:27",,"","",23.220,47.030,72.260,,,79.120,69653,40,,1,1,,,,,,,,,,,,,"Honey Hauler",6,"M","L","",121,8000,1510,"3","",2.5,2.14,"","",,,,2,6,3,2,,,4,4,4,.60,1.00,,,5.10,10.25,"prompt 2w,3w1/4,tired","Troy","S.","Wismer","Fernando","","De La Cruz",,"Novogratz Racing Stables, Inc.","","","","","","","","TP","02/06/2026",5,9,"prompted 2wd, gave way 3wd 1/4, tired","Creative Cause","Honey Talk","Distorted Humor","03/04/2020","KY",,,"","","Brereton C. Jones","CH",126107,258234,,,,,,,,,,,,,,,"D",1.00,,34.74,"9-4",16738.00,"E",2.00,,63.02,"4-2",47547.00,"S",.10,,66.00,"4-2-5-3",23612.00,"T",.50,,111.63,"4-2-5",24176.00,"Z",1.00,,3.50,"9-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",2,"TB",6.50,"","P","","M","CLM","","","B","4U","",30800,8000,7000,"","",7,"FST","C","6:27",,"","",23.220,47.030,72.260,,,79.120,69653,40,,1,1,,,,,,,,,,,,,"Yaree D Tat",5,"M","L","B",121,8000,906,"7","",12,7.22,"","",,,,6,3,6,7,,,7,5,5,3.60,5.10,,,8.60,12.25,"4-5p, no menace","Nancy","L.","Adams","Eder","Luis","Martinez",,"Collins, Scott L. and Fleckinstein, Stanley","","","","","","","","TP","02/20/2026",2,8,"off pace 4-5p, no menace","Raison d'Etat","True Love Is Yare","Unbridled's Song","05/04/2021","KY",,,"","","Emerald Q Partners Inc & TCR Ranch","B",156536,947612,,,,,,,,,,,,,,,"D",1.00,,34.74,"9-4",16738.00,"E",2.00,,63.02,"4-2",47547.00,"S",.10,,66.00,"4-2-5-3",23612.00,"T",.50,,111.63,"4-2-5",24176.00,"Z",1.00,,3.50,"9-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",2,"TB",6.50,"","P","","M","CLM","","","B","4U","",30800,8000,7000,"","",7,"FST","C","6:27",,"","",23.220,47.030,72.260,,,79.120,69653,40,,1,1,,,,,,,,,,,,,"Councilwoman Jilly",7,"M","L","BF",121,8000,297,"6","",10,3.61,"","",,,,5,5,5,6,,,5,6,6,3.10,4.10,,,6.10,13.25,"chased 3pbtw,no factor","Yimi","","Alvarez","John","","McKee",,"Yimi Alvarez","","","","","","","","TP","02/20/2026",2,4,"brushed btwn start, chased 3p btwn, no factor","Roi Charmant","Starlet Sky","Skywalker","01/31/2019","CA",,,"","","Cassie Freeman & Keenan Freeman","DK B/",100755,978236,,,,,,,,,,,,,,,"D",1.00,,34.74,"9-4",16738.00,"E",2.00,,63.02,"4-2",47547.00,"S",.10,,66.00,"4-2-5-3",23612.00,"T",.50,,111.63,"4-2-5",24176.00,"Z",1.00,,3.50,"9-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",2,"TB",6.50,"","P","","M","CLM","","","B","4U","",30800,8000,7000,"","",7,"FST","C","6:27",,"","",23.220,47.030,72.260,,,79.120,69653,40,,1,1,,,,,,,,,,,,,"Economic Hangover",7,"M","L","B",121,8000,358,"8","",20,47.98,"","",,,,7,4,2,4,,,6,7,7,.50,2.60,,,8.10,13.35,"pressed 3w,faded turn","Regulo","G.","Rodriguez","Yarmarie","L.","Correa",,"Miguel Portillo","","","","","","","","TP","02/11/2026",4,10,"pressed 3wd, faded turn","We Miss Artie","Dark Rain","Malibu Moon","02/08/2019","KY",,,"","","Kenneth L. Ramsey & Sarah K. Ramsey","DK B/",167909,261938,,,,,,,,,,,,,,,"D",1.00,,34.74,"9-4",16738.00,"E",2.00,,63.02,"4-2",47547.00,"S",.10,,66.00,"4-2-5-3",23612.00,"T",.50,,111.63,"4-2-5",24176.00,"Z",1.00,,3.50,"9-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",3,"TB",8.00,"","P","","M","CLM","NW3     L","","B","3U","",34500,15000,10000,"","",7,"FST","C","6:56",,"","",24.170,48.420,73.440,86.270,,99.680,60118,65,,2,2,,,,,,,,,,,,,"Animal Fries",6,"M","L","F",125,15000,20842,"3","",3,3.61,"","",9.22,4.46,3.74,3,3,1,1,1,,1,1,1,,,,,,,"ins,drew clear,lasted","Troy","","Newton","Fernando","","De La Cruz",,"Willow Lake Racing","","","","","","","","TP","02/19/2026",3,3,"set pace ins, drew clear upper, tired late, lasted","Good Magic","R Naja","Exchange Rate","03/11/2020","KY",,,"","","Mulholland Springs LLC & Tom Grether Farms, Inc.","B",126107,40481,,,,,,,,,,,,,,,"3",.50,3,94.11,"9-4-3",23009.00,"D",1.00,,47.02,"4-3",10045.00,"E",2.00,,40.60,"3-4",45180.00,"M",.50,3,4.92,"9-1-3",,"S",.10,,38.52,"3-4-5-1",17567.00,"T",.50,,49.53,"3-4-5",23667.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",3,"TB",8.00,"","P","","M","CLM","NW3     L","","B","3U","",34500,15000,10000,"","",7,"FST","C","6:56",,"","",24.170,48.420,73.440,86.270,,99.680,60118,65,,2,2,,,,,,,,,,,,,"Storm Bay",6,"M","L","B",125,15000,6767,"4","",3.5,4.1,"","",,5.42,3.72,4,4,3,3,3,,3,2,2,2.50,2.00,2.50,,2.10,1.25,"stalk ins,chasd,ran on","Troy","S.","Wismer","Rafael","Manuel","Hernandez",,"Troy Wismer","","","","","","","","TP","02/19/2026",3,2,"stalked ins, chased 2nd, ran on, up place 1/16, tip out, gaining","Cross Traffic","Pearl Bay","Rush Bay","03/07/2020","KY",,,"","","Mueller Thoroughbred Stable, LTD.","B",110011,258234,,,,,,,,,,,,,,,"3",.50,3,94.11,"9-4-3",23009.00,"D",1.00,,47.02,"4-3",10045.00,"E",2.00,,40.60,"3-4",45180.00,"M",.50,3,4.92,"9-1-3",,"S",.10,,38.52,"3-4-5-1",17567.00,"T",.50,,49.53,"3-4-5",23667.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",3,"TB",8.00,"","P","","M","CLM","NW3     L","","B","3U","",34500,15000,10000,"","",7,"FST","C","6:56",,"","",24.170,48.420,73.440,86.270,,99.680,60118,65,,2,2,,,,,,,,,,,,,"Taco Cat Backwards",4,"M","L","BF",127,15000,3383,"5","",6,4.37,"","",,,3.76,5,5,4,4,2,,2,3,3,3.50,2.10,1.50,,2.00,2.25,"3-4p,in range 2p,yield","Niccolo","","Troiani","Edgar","","Morales",,"P B and J Stable","","","","","","","","TP","02/13/2026",4,1,"tracked 3-4p, in range 2p2nd, no match upper, yielded place 1/16","Kitten's Joy","Pinata Cat","Tiznow","04/26/2022","KY",,,"","","Dixiana Farms LLC","DK B/",162009,959484,,,,,,,,,,,,,,,"3",.50,3,94.11,"9-4-3",23009.00,"D",1.00,,47.02,"4-3",10045.00,"E",2.00,,40.60,"3-4",45180.00,"M",.50,3,4.92,"9-1-3",,"S",.10,,38.52,"3-4-5-1",17567.00,"T",.50,,49.53,"3-4-5",23667.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",3,"TB",8.00,"","P","","M","CLM","NW3     L","","B","3U","",34500,15000,10000,"","",7,"FST","C","6:56",,"","",24.170,48.420,73.440,86.270,,99.680,60118,65,,2,2,,,,,,,,,,,,,"Rainbow Rania",4,"M","L","B",125,15000,1692,"1","",6,3.41,"","",,,,1,1,6,6,4,,4,4,4,6.00,4.20,5.00,,5.60,12.75,"saved ground,no menace","Pavel","","Matejka","Dylan","","Machado",,"Warren, Andrew N. and Warren, Rania","","","","","","","","TP","12/06/2025",4,1,"off pace inside, saved ground, no menace","Quality Road","Wraith","Ghostzapper","03/23/2022","KY",,,"","","Andrew Warren","B",177577,247405,,,,,,,,,,,,,,,"3",.50,3,94.11,"9-4-3",23009.00,"D",1.00,,47.02,"4-3",10045.00,"E",2.00,,40.60,"3-4",45180.00,"M",.50,3,4.92,"9-1-3",,"S",.10,,38.52,"3-4-5-1",17567.00,"T",.50,,49.53,"3-4-5",23667.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",3,"TB",8.00,"","P","","M","CLM","NW3     L","","B","3U","",34500,15000,10000,"","",7,"FST","C","6:56",,"","",24.170,48.420,73.440,86.270,,99.680,60118,65,,2,2,,,,,,,,,,,,,"Wave Skipper",6,"M","L","",118,10000,1015,"2","",5,8.5,"","",,,,2,2,7,7,7,,7,5,5,11.00,12.20,13.60,,12.10,15.50,"trailed 2p, outrun","Jeffrey","L.","Greenhill","Summer","","Pauly",5,"Greenhill Racing Stables, Inc.","","","","","","","","TP","03/04/2026",1,2,"trailed 2p, outrun","Lord Nelson","Skipalute","Midnight Lute","05/10/2020","KY",,,"","","Spendthrift Farm, LLC","DK B/",174058,114506,,,,,,,,,,,,,,,"3",.50,3,94.11,"9-4-3",23009.00,"D",1.00,,47.02,"4-3",10045.00,"E",2.00,,40.60,"3-4",45180.00,"M",.50,3,4.92,"9-1-3",,"S",.10,,38.52,"3-4-5-1",17567.00,"T",.50,,49.53,"3-4-5",23667.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TP","03/12/2026",3,"TB",8.00,"","P","","M","CLM","NW3     L","","B","3U","",34500,15000,10000,"","",7,"FST","C","6:56",,"","",24.170,48.420,73.440,86.270,,99.680,60118,65,,2,2,,,,,,,,,,,,,"Cause Ima Rose",6,"M","L","BF",118,10000,401,"7","",15,36.1,"","",,,,7,7,5,5,5,,5,6,6,5.50,4.10,5.10,,8.10,16.25,"2-3wd, no factor","Anthony","E.","Guida","Jose","Ramos","Gutierrez",5,"Jody Guida","","","","","","","","TP","01/16/2026",2,4,"off pace 2wd, 3p2nd, no factor","Brody's Cause","Rose Knows Shobiz","Nobiz Like Shobiz","03/07/2020","KY",,,"","","Jody Guida & Anthony Guida","B",175035,961998,,,,,,,,,,,,,,,"3",.50,3,94.11,"9-4-3",23009.00,"D",1.00,,47.02,"4-3",10045.00,"E",2.00,,40.60,"3-4",45180.00,"M",.50,3,4.92,"9-1-3",,"S",.10,,38.52,"3-4-5-1",17567.00,"T",.50,,49.53,"3-4-5",23667.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
