"SA","03/22/2026",2,"TB",8.00,"","D","","M","CLM","NW2     L","","B","4U","",18000,10000,10000,"","",6,"FST","C","1:34",,"","",23.760,48.350,72.920,86.270,,99.490,130574,170,,2,2,,,,,,,,,,,,,"Union Heiress",5,"M","L","",124,10000,1080,"1","",2,3.9,"","",,,,1,6,6,3,4,,4,4,4,2.70,1.10,2.10,,4.10,4.85,"3-4wd,3wd,weakened","D.","Wayne","Baker","Epifanio","","Garcia",,"Rollercoaster Racing Stable LLC","Y","Craig","","Dollase","Jose Raul Perez","","","SA","02/13/2026",3,2,"trailed 3-4wide, chased 3wide, weakened","Union Rags","Anabella Queen","Wildcat Heir","03/10/2021","KY",,,"","","Brinker Hill Farm, Inc.","CH",167366,39467,,,,,,,,,,,,,,,"D",2.00,,78.80,"3-2",36303.00,"E",1.00,,22.90,"2-4",66317.00,"S",.10,,14.81,"2-4-5-1",35445.00,"T",1.00,,70.40,"2-4-5",52902.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",2,"TB",8.00,"","D","","M","CLM","NW2     L","","B","4U","",18000,10000,10000,"","",6,"FST","C","1:34",,"","",23.760,48.350,72.920,86.270,,99.490,130574,170,,2,2,,,,,,,,,,,,,"Selsae",7,"M","L","B",119,10000,500,"3","",10,14.2,"","",,,,3,2,4,5,5,,5,5,5,2.10,2.60,4.60,,5.10,6.60,"2wd,swung out,no rally","Gloria","","Haley","Alfredo","L.","Bautista",5,"Rozamund Barclay","","","","","","","","SA","02/13/2026",3,3,"stalked 2wide, swung out, no rally","Northern Causeway","Elegant Trick","English Channel","04/30/2019","CA",,,"","","Rozamund Barclay","CH",175169,5690,,,,,,,,,,,,,,,"D",2.00,,78.80,"3-2",36303.00,"E",1.00,,22.90,"2-4",66317.00,"S",.10,,14.81,"2-4-5-1",35445.00,"T",1.00,,70.40,"2-4-5",52902.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",2,"TB",8.00,"","D","","M","CLM","NW2     L","","B","4U","",18000,10000,10000,"","",6,"FST","C","1:34",,"","",23.760,48.350,72.920,86.270,,99.490,130574,170,,2,2,,,,,,,,,,,,,"Faithful Truth",4,"M","L","B",124,10000,500,"6","",20,21.2,"","",,,,6,5,5,6,6,,6,6,6,2.20,7.10,12.60,,13.10,21.60,"4-3wd 1st, done early","Steve","R.","Knapp","Tyler","","Baze",,"Steve R. Knapp","","","","","","","","SA","01/30/2026",5,6,"chased 4-3wide 1st, done early","Graydar","Sunshine Gracie","Sundarban","03/31/2022","CA",,,"","","John Teglia","GR/RO",74725,190204,,,,,,,,,,,,,,,"D",2.00,,78.80,"3-2",36303.00,"E",1.00,,22.90,"2-4",66317.00,"S",.10,,14.81,"2-4-5-1",35445.00,"T",1.00,,70.40,"2-4-5",52902.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",3,"TB",6.50,"Y","T","","M","STK","","Sensational Star S.","","4U","Y",100000,,,"","",5,"FM","C","2:06",10,"","",21.920,43.450,65.650,,,72.120,227594,107,Y,1,1,,,,,,,,,,,,,"Flyover",5,"H","","",122,,60000,"1","",2,6.1,"","",14.2,5.6,2.2,1,1,1,1,,,1,1,1,,,,,,,"speed, padded lead","John","W.","Sadler","Antonio","","Fresu",,"Integrity Thoroughbred Racing, LLC, ITR LLC, The Ellwood Johnston Trust and Teve","","","","","","","","SA","02/08/2026",7,5,"speed, inside, padded lead","Om","First Class Flyer","In Excess (IRE)","04/03/2021","CA",,,"","","Old English Rancho","B",160598,1626,,,,,,,,,,,,,,,"3",1.00,3,177.40,"3-2-1",43359.00,"D",2.00,,56.40,"2-1",20160.00,"E",1.00,,27.60,"1-4",76631.00,"T",1.00,,53.30,"1-4-3",62056.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",3,"TB",6.50,"Y","T","","M","STK","","Sensational Star S.","","4U","Y",100000,,,"","",5,"FM","C","2:06",10,"","",21.920,43.450,65.650,,,72.120,227594,107,Y,1,1,,,,,,,,,,,,,"On the Whim",6,"G","","B",124,,20000,"4","",4,5,"","",,4.6,2.4,4,2,4,5,,,3,2,2,3.00,5.60,,,4.50,3.25,"lost shoe,checkd early","Dean","","Pederson","Tiago","Josue","Pereira",,"Harris Farms, Inc.","","","","","","","","SA","02/15/2026",9,3,"lost shoe, checked early, tracked 2wide, moved out, up for 2nd","Acclamation","Whimsy","Maria's Mon","04/29/2020","CA",,,"","","Harris Farms","B",114312,28179,,,,,,,,,,,,,,,"3",1.00,3,177.40,"3-2-1",43359.00,"D",2.00,,56.40,"2-1",20160.00,"E",1.00,,27.60,"1-4",76631.00,"T",1.00,,53.30,"1-4-3",62056.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",3,"TB",6.50,"Y","T","","M","STK","","Sensational Star S.","","4U","Y",100000,,,"","",5,"FM","C","2:06",10,"","",21.920,43.450,65.650,,,72.120,227594,107,Y,1,1,,,,,,,,,,,,,"Man O Rose",6,"G","","",124,,12000,"3","",1,0.4,"Y","",,,2.1,3,4,2,2,,,2,3,3,1.50,2.50,,,2.50,3.35,"2wd,mvd out,lost 2nd","Jeff","","Mullins","Edwin","A.","Maldonado",,"B and B Zietz Stables, Inc.","","","","","","","","SA","02/15/2026",8,1,"stalked 2wide, moved out, no bid, lost 2nd","Stanford","Kathleen Rose","Good Journey","03/30/2020","CA",,,"","","B & B Zietz Stables, Inc.","B",102369,3462,,,,,,,,,,,,,,,"3",1.00,3,177.40,"3-2-1",43359.00,"D",2.00,,56.40,"2-1",20160.00,"E",1.00,,27.60,"1-4",76631.00,"T",1.00,,53.30,"1-4-3",62056.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",3,"TB",6.50,"Y","T","","M","STK","","Sensational Star S.","","4U","Y",100000,,,"","",5,"FM","C","2:06",10,"","",21.920,43.450,65.650,,,72.120,227594,107,Y,1,1,,,,,,,,,,,,,"Drop Um",4,"H","","B",124,,6000,"2","",15,18.8,"","",,,,2,5,3,3,,,4,4,4,2.00,4.00,,,4.60,4.10,"step slow,ins,no rally","Felix","","Rondan","Tyler","","Baze",,"Gray Farms Inc.","","","","","","","","SA","02/27/2026",7,3,"step slow, chased inside, no response","Far From Over","Behavioral","Include","02/21/2022","CA",,,"","","Dr. & Mrs. William T. Gray","DK B/",74725,958456,,,,,,,,,,,,,,,"3",1.00,3,177.40,"3-2-1",43359.00,"D",2.00,,56.40,"2-1",20160.00,"E",1.00,,27.60,"1-4",76631.00,"T",1.00,,53.30,"1-4-3",62056.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",3,"TB",6.50,"Y","T","","M","STK","","Sensational Star S.","","4U","Y",100000,,,"","",5,"FM","C","2:06",10,"","",21.920,43.450,65.650,,,72.120,227594,107,Y,1,1,,,,,,,,,,,,,"Speedy Wilson",4,"H","","B",124,,2000,"5","",4.5,6.6,"","",,,,5,3,5,4,,,5,5,5,3.10,4.10,,,6.10,10.85,"3wide,angled out xing","Philip","","D'Amato","Armando","","Ayuso",,"Nicholas B. Alexander","","","","","","","","SA","01/17/2026",2,4,"tracked 3wide, angled out xing, weakened","Tough Sunday","Queenofhercastle","Ministers Wild Cat","02/12/2022","CA",,,"","","Nick Alexander","B",148501,277836,,,,,,,,,,,,,,,"3",1.00,3,177.40,"3-2-1",43359.00,"D",2.00,,56.40,"2-1",20160.00,"E",1.00,,27.60,"1-4",76631.00,"T",1.00,,53.30,"1-4-3",62056.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",4,"TB",7.00,"","D","","M","MOC","C","","","03","",36000,62500,50000,"","",6,"FST","C","2:39",,"","",21.960,44.430,69.360,,,83.220,215703,35,,1,1,,,,,,,,,,,,,"Cruisin for Cali",3,"C","L","BF",122,,21600,"6","",4,7.2,"","",16.4,6.4,3.2,6,5,3,3,,,3,1,1,1.00,2.00,,,2.10,,"aim 3-4wd, going away","Steve","R.","Knapp","Tiago","Josue","Pereira",,"Thomsen Racing LLC","","","","","","","","SA","02/20/2026",7,4,"up close 3deep, 3-4wide into str, going away","Catalina Cruiser","Pay Off","Broken Vow","02/19/2023","KY",,,"","","St. Simon Place LLC & Scott Stephens","B",114312,190204,,,,,,,,,,,,,,,"3",1.00,3,265.90,"2-1-6",17574.00,"D",2.00,,100.20,"1-6",34117.00,"E",1.00,,43.40,"6-5",113387.00,"S",.10,,29.62,"6-5-3-2",47975.00,"T",1.00,,164.40,"6-5-3",65352.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SA","03/22/2026",4,"TB",7.00,"","D","","M","MOC","C","","","03","",36000,62500,50000,"","",6,"FST","C","2:39",,"","",21.960,44.430,69.360,,,83.220,215703,35,,1,1,,,,,,,,,,,,,"Montana Jet",3,"C","L","B",122,,7200,"5","",6,9.3,"","",,7.8,4,5,2,2,2,,,1,2,2,.50,.50,,,,4.25,"outside, led, yielded","Peter","","Miller","Vicente","","Del-Cid",,"Jethorse LLC","","","","","","","","SA","02/20/2026",7,5,"pressed outside, dueled, led, yielded","Instagrand","Still a Funny Girl","Distorted Humor","01/26/2023","KY",,,"","","Aaron Sones","CH",170437,1257,,,,,,,,,,,,,,,"3",1.00,3,265.90,"2-1-6",17574.00,"D",2.00,,100.20,"1-6",34117.00,"E",1.00,,43.40,"6-5",113387.00,"S",.10,,29.62,"6-5-3-2",47975.00,"T",1.00,,164.40,"6-5-3",65352.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
